Name	\\pi01uz\0096_Gro_temp
Data Type	Float 32
Number of Values	86991
Time	Value	Value Attributes
28-Jul-2019 00:00:41.02802	33.49658
27-Jul-2019 23:30:41.03401	33.49841
27-Jul-2019 23:00:41.041	33.50259
27-Jul-2019 22:30:41.063	33.50684
27-Jul-2019 22:00:41.06902	33.51651
27-Jul-2019 21:30:41.091	33.51987
27-Jul-2019 21:00:46.02101	33.52847
27-Jul-2019 20:30:46.08101	33.53397
27-Jul-2019 20:00:51.026	33.5416
27-Jul-2019 19:30:51.03201	33.54858
27-Jul-2019 19:00:51.039	33.55179
27-Jul-2019 18:30:51.04501	33.55527
27-Jul-2019 18:00:56.04401	33.56021
27-Jul-2019 17:30:56.06601	33.56165
27-Jul-2019 17:01:01.04901	33.56369
27-Jul-2019 16:31:01.05501	33.56863
27-Jul-2019 16:01:06.05301	33.57016
27-Jul-2019 15:31:06.07501	33.57312
27-Jul-2019 15:01:10.99001	33.57614
27-Jul-2019 14:31:11.08	33.57773
27-Jul-2019 14:01:16.026	33.5795
27-Jul-2019 13:31:16.048	33.58304
27-Jul-2019 13:01:21.03001	33.58328
27-Jul-2019 12:31:21.037	33.58383
27-Jul-2019 12:01:21.04301	33.58383
27-Jul-2019 11:31:21.08101	33.58218
27-Jul-2019 11:01:26.048	33.58298
27-Jul-2019 10:31:26.05501	33.58203
27-Jul-2019 10:01:26.07701	33.58228
27-Jul-2019 09:31:26.09901	33.58124
27-Jul-2019 09:01:31.082	33.5784
27-Jul-2019 08:31:31.08801	33.57855
27-Jul-2019 08:01:31.09401	33.57645
27-Jul-2019 07:31:36.009	33.57645
27-Jul-2019 07:01:36.03101	33.57831
27-Jul-2019 06:31:41.01302	33.58087
27-Jul-2019 06:01:41.02	33.58249
27-Jul-2019 05:31:41.04201	33.59091
27-Jul-2019 05:01:41.048	33.58771
27-Jul-2019 04:31:41.05501	33.5892
27-Jul-2019 04:01:41.061	33.59009
27-Jul-2019 03:31:41.06801	33.58987
27-Jul-2019 03:01:41.09001	33.59152
27-Jul-2019 02:31:45.98801	33.59402
27-Jul-2019 02:01:45.99501	33.59302
27-Jul-2019 01:31:46.00101	33.59857
27-Jul-2019 01:01:46.007	33.60217
27-Jul-2019 00:31:46.01401	33.61002
27-Jul-2019 00:01:46.02	33.61417
26-Jul-2019 23:31:46.07401	33.61554
26-Jul-2019 23:01:51.041	33.6217
26-Jul-2019 22:31:51.078	33.62668
26-Jul-2019 22:01:56.00801	33.63074
26-Jul-2019 21:31:56.01501	33.63577
26-Jul-2019 21:02:00.99701	33.64108
26-Jul-2019 20:32:06.011	33.64493
26-Jul-2019 20:02:06.01801	33.65115
26-Jul-2019 19:32:06.04001	33.65738
26-Jul-2019 19:02:06.06201	33.66193
26-Jul-2019 18:32:06.06801	33.66522
26-Jul-2019 18:02:11.05101	33.66699
26-Jul-2019 17:32:11.05801	33.67154
26-Jul-2019 17:02:16.03401	33.67291
26-Jul-2019 16:32:21.00101	33.67487
26-Jul-2019 16:02:26	33.67764
26-Jul-2019 15:32:31.01401	33.67844
26-Jul-2019 15:02:31.03601	33.67917
26-Jul-2019 14:32:31.04201	33.68082
26-Jul-2019 14:02:31.04901	33.68356
26-Jul-2019 13:32:31.071	33.68298
26-Jul-2019 13:02:31.07701	33.68698
26-Jul-2019 12:32:31.084	33.68387
26-Jul-2019 12:02:31.106	33.6835
26-Jul-2019 11:32:36.089	33.68021
26-Jul-2019 11:02:41.01801	33.68121
26-Jul-2019 10:32:41.04001	33.67941
26-Jul-2019 10:02:46.02301	33.67661
26-Jul-2019 09:32:51.037	33.67245
26-Jul-2019 09:02:51.04401	33.66739
26-Jul-2019 08:32:51.08101	33.66513
26-Jul-2019 08:02:56.06401	33.66458
26-Jul-2019 07:33:01.078	33.66327
26-Jul-2019 07:03:06.07701	33.66116
26-Jul-2019 06:33:06.08301	33.66434
26-Jul-2019 06:03:10.99701	33.66699
26-Jul-2019 05:33:11.00301	33.66211
26-Jul-2019 05:03:11.01001	33.66153
26-Jul-2019 04:33:16.024	33.66211
26-Jul-2019 04:03:16.03001	33.66113
26-Jul-2019 03:33:16.037	33.66296
26-Jul-2019 03:03:16.05901	33.66278
26-Jul-2019 02:33:16.065	33.66504
26-Jul-2019 02:03:21.06401	33.66556
26-Jul-2019 01:33:21.08601	33.66528
26-Jul-2019 01:03:26.08401	33.66525
26-Jul-2019 00:33:31.01401	33.66418
26-Jul-2019 00:03:31.052	33.66678
25-Jul-2019 23:33:36.01901	33.66986
25-Jul-2019 23:03:41.01701	33.6749
25-Jul-2019 22:33:46.03101	33.67691
25-Jul-2019 22:03:51.03001	33.68451
25-Jul-2019 21:33:56.02802	33.68729
25-Jul-2019 21:04:01.04201	33.69202
25-Jul-2019 20:34:01.04901	33.69577
25-Jul-2019 20:04:06.04701	33.69876
25-Jul-2019 19:34:06.06902	33.70288
25-Jul-2019 19:04:06.076	33.70462
25-Jul-2019 18:34:06.08202	33.70807
25-Jul-2019 18:04:10.996	33.7077
25-Jul-2019 17:34:11.00301	33.71094
25-Jul-2019 17:04:16.00101	33.70776
25-Jul-2019 16:34:16.02301	33.71289
25-Jul-2019 16:04:20.99001	33.7106
25-Jul-2019 15:34:25.98901	33.71613
25-Jul-2019 15:04:26.04201	33.71039
25-Jul-2019 14:34:31.009	33.70822
25-Jul-2019 14:04:31.03101	33.70944
25-Jul-2019 13:34:36.01401	33.70972
25-Jul-2019 13:04:41.02802	33.70984
25-Jul-2019 12:34:46.02701	33.70755
25-Jul-2019 12:04:51.009	33.7074
25-Jul-2019 11:34:51.04701	33.70441
25-Jul-2019 11:04:56.04601	33.70288
25-Jul-2019 10:35:01.04401	33.70117
25-Jul-2019 10:05:01.05	33.69617
25-Jul-2019 09:35:01.07201	33.69287
25-Jul-2019 09:05:06.00201	33.68951
25-Jul-2019 08:35:06.04601	33.68472
25-Jul-2019 08:05:06.05301	33.68091
25-Jul-2019 07:35:06.05901	33.67606
25-Jul-2019 07:05:06.065	33.6748
25-Jul-2019 06:35:11.06401	33.67227
25-Jul-2019 06:05:11.07001	33.67325
25-Jul-2019 05:35:16.05301	33.66962
25-Jul-2019 05:05:16.06001	33.67053
25-Jul-2019 04:35:21.05801	33.66943
25-Jul-2019 04:05:21.08	33.66534
25-Jul-2019 03:35:21.08701	33.66196
25-Jul-2019 03:05:21.10901	33.66574
25-Jul-2019 02:35:26.007	33.66699
25-Jul-2019 02:05:26.013	33.66895
25-Jul-2019 01:35:31.01201	33.67154
25-Jul-2019 01:05:31.10301	33.67398
25-Jul-2019 00:35:36.00101	33.67599
25-Jul-2019 00:05:36.00801	33.67752
24-Jul-2019 23:35:41.00601	33.68051
24-Jul-2019 23:05:41.013	33.68158
24-Jul-2019 22:35:46.02701	33.68579
24-Jul-2019 22:05:46.06401	33.68958
24-Jul-2019 21:35:46.07101	33.69421
24-Jul-2019 21:05:46.093	33.69424
24-Jul-2019 20:35:51.06001	33.69839
24-Jul-2019 20:05:51.082	33.7023
24-Jul-2019 19:35:55.996	33.70441
24-Jul-2019 19:05:56.002	33.70865
24-Jul-2019 18:35:56.056	33.70969
24-Jul-2019 18:06:01.02301	33.71259
24-Jul-2019 17:36:01.061	33.71429
24-Jul-2019 17:06:01.067	33.71552
24-Jul-2019 16:36:06.08101	33.71661
24-Jul-2019 16:06:11.048	33.71735
24-Jul-2019 15:36:11.05501	33.71677
24-Jul-2019 15:06:12.45001	33.71704
24-Jul-2019 13:39:01.04701	33.71298
24-Jul-2019 13:10:56.08801	33.71347
24-Jul-2019 12:41:01.039	33.71417
24-Jul-2019 12:11:01.07701	33.71164
24-Jul-2019 11:41:06.06001	33.70898
24-Jul-2019 11:11:11.02101	33.70667
24-Jul-2019 10:41:11.065	33.7005
24-Jul-2019 10:11:11.07101	33.69989
24-Jul-2019 09:41:16.07001	33.69623
24-Jul-2019 09:11:21.03101	33.69073
24-Jul-2019 08:41:21.037	33.68759
24-Jul-2019 08:11:21.09702	33.68323
24-Jul-2019 07:41:25.99501	33.67941
24-Jul-2019 07:11:26.00101	33.67645
24-Jul-2019 06:41:31.00002	33.67392
24-Jul-2019 06:11:31.022	33.67239
24-Jul-2019 05:41:31.04401	33.67517
24-Jul-2019 05:11:31.05	33.66989
24-Jul-2019 04:41:31.05701	33.66901
24-Jul-2019 04:11:31.07901	33.6705
24-Jul-2019 03:41:31.08501	33.66736
24-Jul-2019 03:11:31.09201	33.66769
24-Jul-2019 02:41:36.05901	33.66699
24-Jul-2019 02:11:36.09702	33.66879
24-Jul-2019 01:41:40.99501	33.67139
24-Jul-2019 01:11:46.009	33.67194
24-Jul-2019 00:41:46.01601	33.67368
24-Jul-2019 00:11:46.05301	33.67786
23-Jul-2019 23:41:46.06001	33.68076
23-Jul-2019 23:11:46.06601	33.68369
23-Jul-2019 22:41:51.065	33.68689
23-Jul-2019 22:11:51.08701	33.69028
23-Jul-2019 21:41:56.08501	33.69247
23-Jul-2019 21:11:56.10701	33.69824
23-Jul-2019 20:42:00.99001	33.69717
23-Jul-2019 20:12:01.01201	33.70428
23-Jul-2019 19:42:06.01001	33.70609
23-Jul-2019 19:12:06.03201	33.70685
23-Jul-2019 18:42:06.05501	33.71405
23-Jul-2019 18:12:11.05301	33.71494
23-Jul-2019 17:42:16.03601	33.71768
23-Jul-2019 17:12:16.07301	33.7168
23-Jul-2019 16:42:21.041	33.71649
23-Jul-2019 16:12:21.063	33.71793
23-Jul-2019 15:42:26.04601	33.71588
23-Jul-2019 15:12:26.06801	33.71613
23-Jul-2019 14:42:26.09001	33.7117
23-Jul-2019 14:12:31.041	33.70837
23-Jul-2019 13:42:31.063	33.70569
23-Jul-2019 13:12:31.07001	33.70605
23-Jul-2019 12:42:31.09201	33.70142
23-Jul-2019 12:12:36.02101	33.69873
23-Jul-2019 11:42:41.02	33.69464
23-Jul-2019 11:12:41.026	33.69061
23-Jul-2019 10:42:41.048	33.68811
23-Jul-2019 10:12:46.01601	33.68088
23-Jul-2019 09:42:46.084	33.6734
23-Jul-2019 09:12:51.067	33.66934
23-Jul-2019 08:42:51.07401	33.66165
23-Jul-2019 08:12:51.078	33.65536
23-Jul-2019 07:42:51.10001	33.64917
23-Jul-2019 07:12:56.082	33.64465
23-Jul-2019 06:43:01.01201	33.64151
23-Jul-2019 06:13:01.01801	33.6384
23-Jul-2019 05:43:01.02501	33.63651
23-Jul-2019 05:13:01.03101	33.63214
23-Jul-2019 04:43:01.03801	33.6304
23-Jul-2019 04:13:01.04401	33.62616
23-Jul-2019 03:43:06.04301	33.62134
23-Jul-2019 03:13:06.065	33.61768
23-Jul-2019 02:43:06.07101	33.61743
23-Jul-2019 02:13:06.093	33.6131
23-Jul-2019 01:43:11.076	33.60934
23-Jul-2019 01:13:11.08202	33.60712
23-Jul-2019 00:43:16.01201	33.60489
23-Jul-2019 00:13:16.08701	33.60117
22-Jul-2019 23:43:21.01701	33.60141
22-Jul-2019 23:13:21.09201	33.60202
22-Jul-2019 22:43:21.09901	33.60181
22-Jul-2019 22:13:25.99701	33.60245
22-Jul-2019 21:43:26.01901	33.60205
22-Jul-2019 21:13:31.01801	33.59915
22-Jul-2019 20:43:31.08601	33.60248
22-Jul-2019 20:13:36.03801	33.59946
22-Jul-2019 19:43:36.076	33.60086
22-Jul-2019 19:13:41.005	33.59827
22-Jul-2019 18:43:41.08101	33.59854
22-Jul-2019 18:13:46.01001	33.59628
22-Jul-2019 17:43:46.01701	33.59692
22-Jul-2019 17:13:46.039	33.5929
22-Jul-2019 16:43:51.00601	33.58807
22-Jul-2019 16:13:51.028	33.58618
22-Jul-2019 15:43:51.05	33.578
22-Jul-2019 15:13:51.08801	33.5712
22-Jul-2019 14:43:56.05501	33.56503
22-Jul-2019 14:13:56.07701	33.56223
22-Jul-2019 13:43:56.08301	33.55826
22-Jul-2019 13:14:00.99701	33.55197
22-Jul-2019 12:44:01.07301	33.54419
22-Jul-2019 12:14:06.00201	33.54044
22-Jul-2019 11:44:06.009	33.53363
22-Jul-2019 11:14:06.07101	33.52667
22-Jul-2019 10:44:11.01401	33.5177
22-Jul-2019 10:14:11.03601	33.50925
22-Jul-2019 09:44:11.05801	33.50217
22-Jul-2019 09:14:11.06401	33.49597
22-Jul-2019 08:44:16.04701	33.48761
22-Jul-2019 08:14:16.065	33.47897
22-Jul-2019 07:44:21.063	33.46954
22-Jul-2019 07:14:26.04601	33.46201
22-Jul-2019 06:44:31.022	33.45517
22-Jul-2019 06:14:31.082	33.44833
22-Jul-2019 05:44:36.01201	33.44336
22-Jul-2019 05:14:36.01801	33.44385
22-Jul-2019 04:44:36.06201	33.43896
22-Jul-2019 04:14:41.039	33.4324
22-Jul-2019 03:44:45.99001	33.4296
22-Jul-2019 03:14:46.028	33.42673
22-Jul-2019 02:44:46.03401	33.42447
22-Jul-2019 02:14:46.041	33.42264
22-Jul-2019 01:44:51.039	33.42047
22-Jul-2019 01:14:51.04601	33.41714
22-Jul-2019 00:44:51.052	33.41425
22-Jul-2019 00:14:51.05801	33.41452
21-Jul-2019 23:44:51.065	33.41333
21-Jul-2019 23:14:51.071	33.41333
21-Jul-2019 22:44:51.078	33.41129
21-Jul-2019 22:14:51.084	33.41174
21-Jul-2019 21:44:56.01401	33.41049
21-Jul-2019 21:14:56.02	33.40982
21-Jul-2019 20:44:56.02701	33.40891
21-Jul-2019 20:15:01.02501	33.4072
21-Jul-2019 19:45:01.03201	33.40982
21-Jul-2019 19:15:06.01401	33.41019
21-Jul-2019 18:45:06.037	33.41208
21-Jul-2019 18:15:06.04301	33.41318
21-Jul-2019 17:45:11.026	33.41022
21-Jul-2019 17:15:11.063	33.40903
21-Jul-2019 16:45:11.07001	33.40613
21-Jul-2019 16:15:16.022	33.4006
21-Jul-2019 15:45:16.04401	33.39755
21-Jul-2019 15:15:16.06601	33.39294
21-Jul-2019 14:45:16.08801	33.3902
21-Jul-2019 14:15:21.05501	33.38589
21-Jul-2019 13:45:26.03801	33.37863
21-Jul-2019 13:15:26.07501	33.37579
21-Jul-2019 12:45:26.082	33.37009
21-Jul-2019 12:15:26.104	33.36505
21-Jul-2019 11:45:30.98701	33.36111
21-Jul-2019 11:15:36.00101	33.35648
21-Jul-2019 10:45:36.02301	33.35132
21-Jul-2019 10:15:36.02901	33.34573
21-Jul-2019 09:45:36.05101	33.33627
21-Jul-2019 09:15:36.07301	33.32925
21-Jul-2019 08:45:41.04102	33.31946
21-Jul-2019 08:15:46.05501	33.31158
21-Jul-2019 07:45:46.07701	33.30414
21-Jul-2019 07:15:46.08301	33.29425
21-Jul-2019 06:45:46.09001	33.28897
21-Jul-2019 06:15:51.08801	33.28406
21-Jul-2019 05:45:56.00201	33.28012
21-Jul-2019 05:15:56.108	33.27509
21-Jul-2019 04:46:01.022	33.27322
21-Jul-2019 04:16:01.02901	33.2713
21-Jul-2019 03:46:01.035	33.27106
21-Jul-2019 03:16:01.05701	33.27054
21-Jul-2019 02:46:01.06401	33.26974
21-Jul-2019 02:16:01.07001	33.26709
21-Jul-2019 01:46:01.09201	33.2655
21-Jul-2019 01:16:05.99101	33.26321
21-Jul-2019 00:46:06.013	33.26395
21-Jul-2019 00:16:06.01901	33.25946
20-Jul-2019 23:46:06.026	33.26068
20-Jul-2019 23:16:06.063	33.25964
20-Jul-2019 22:46:06.07001	33.25885
20-Jul-2019 22:16:06.09201	33.25879
20-Jul-2019 21:46:11.05901	33.25775
20-Jul-2019 21:16:11.097	33.25818
20-Jul-2019 20:46:15.99501	33.25943
20-Jul-2019 20:16:20.994	33.25912
20-Jul-2019 19:46:21.08401	33.25949
20-Jul-2019 19:16:26.01401	33.2597
20-Jul-2019 18:46:26.052	33.259
20-Jul-2019 18:16:31.035	33.25964
20-Jul-2019 17:46:31.041	33.2576
20-Jul-2019 17:16:36.039	33.25653
20-Jul-2019 16:46:41.022	33.25552
20-Jul-2019 16:16:41.04401	33.25262
20-Jul-2019 15:46:41.05101	33.24844
20-Jul-2019 15:16:41.05701	33.24567
20-Jul-2019 14:46:41.07901	33.23871
20-Jul-2019 14:16:46.04601	33.23312
20-Jul-2019 13:46:46.084	33.23145
20-Jul-2019 13:16:51.067	33.22446
20-Jul-2019 12:46:56.01201	33.22128
20-Jul-2019 12:17:00.99501	33.215
20-Jul-2019 11:47:05.994	33.21094
20-Jul-2019 11:17:06.04701	33.20795
20-Jul-2019 10:47:11.03001	33.20352
20-Jul-2019 10:17:11.052	33.19705
20-Jul-2019 09:47:11.07401	33.18906
20-Jul-2019 09:17:11.08	33.1821
20-Jul-2019 08:47:11.10201	33.17343
20-Jul-2019 08:17:16.076	33.16736
20-Jul-2019 07:47:20.99001	33.16058
20-Jul-2019 07:17:21.01201	33.15161
20-Jul-2019 06:47:21.01901	33.14661
20-Jul-2019 06:17:26.00201	33.1391
20-Jul-2019 05:47:26.00801	33.13525
20-Jul-2019 05:17:26.03001	33.13116
20-Jul-2019 04:47:26.037	33.12711
20-Jul-2019 04:17:26.05901	33.12582
20-Jul-2019 03:47:26.065	33.12753
20-Jul-2019 03:17:26.07101	33.12433
20-Jul-2019 02:47:26.078	33.12387
20-Jul-2019 02:17:30.992	33.12219
20-Jul-2019 01:47:31.01401	33.12302
20-Jul-2019 01:17:31.02	33.12271
20-Jul-2019 00:47:36.01901	33.11945
20-Jul-2019 00:17:36.04102	33.12051
19-Jul-2019 23:47:41.039	33.1217
19-Jul-2019 23:17:41.061	33.12131
19-Jul-2019 22:47:46.04401	33.12204
19-Jul-2019 22:17:46.06601	33.12338
19-Jul-2019 21:47:46.07301	33.12228
19-Jul-2019 21:17:46.07901	33.12378
19-Jul-2019 20:47:46.10101	33.12534
19-Jul-2019 20:17:51.015	33.12714
19-Jul-2019 19:47:51.022	33.12665
19-Jul-2019 19:17:51.028	33.13077
19-Jul-2019 18:47:51.08101	33.13083
19-Jul-2019 18:17:56.06401	33.12949
19-Jul-2019 17:48:01.04701	33.12906
19-Jul-2019 17:18:01.10001	33.12671
19-Jul-2019 16:48:06.052	33.12637
19-Jul-2019 16:18:11.035	33.12363
19-Jul-2019 15:48:11.041	33.11914
19-Jul-2019 15:18:11.07901	33.1171
19-Jul-2019 14:48:16.06201	33.11395
19-Jul-2019 14:18:16.08401	33.11078
19-Jul-2019 13:48:16.09001	33.10522
19-Jul-2019 13:18:21.00401	33.10239
19-Jul-2019 12:48:26.00301	33.09781
19-Jul-2019 12:18:26.093	33.09344
19-Jul-2019 11:48:31.02301	33.09033
19-Jul-2019 11:18:36.022	33.08069
19-Jul-2019 10:48:41.02	33.08121
19-Jul-2019 10:18:46.00301	33.07675
19-Jul-2019 09:48:46.009	33.0676
19-Jul-2019 09:18:46.04701	33.05923
19-Jul-2019 08:48:51.04501	33.04962
19-Jul-2019 08:18:56.039	33.04108
19-Jul-2019 07:48:56.061	33.03366
19-Jul-2019 07:18:56.08301	33.02713
19-Jul-2019 06:49:01.06601	33.02454
19-Jul-2019 06:19:01.08801	33.02109
19-Jul-2019 05:49:06.00201	33.01822
19-Jul-2019 05:19:06.00801	33.01462
19-Jul-2019 04:49:06.03001	33.01559
19-Jul-2019 04:19:11.01302	33.00851
19-Jul-2019 03:49:11.05101	33.0065
19-Jul-2019 03:19:16.04901	32.99976
19-Jul-2019 02:49:16.07101	32.99615
19-Jul-2019 02:19:16.078	32.9935
19-Jul-2019 01:49:16.08401	32.99411
19-Jul-2019 01:19:21.08301	32.99304
19-Jul-2019 00:49:21.089	32.99524
19-Jul-2019 00:19:26.03401	32.99539
18-Jul-2019 23:49:26.09401	32.99442
18-Jul-2019 23:19:30.992	32.99521
18-Jul-2019 22:49:31.01401	32.99521
18-Jul-2019 22:19:31.03601	32.99658
18-Jul-2019 21:49:31.04301	32.9986
18-Jul-2019 21:19:31.04901	32.99994
18-Jul-2019 20:49:36.03201	33.00418
18-Jul-2019 20:19:36.054	33.00568
18-Jul-2019 19:49:36.076	33.00769
18-Jul-2019 19:19:36.08301	33.0098
18-Jul-2019 18:49:41.02802	33.01044
18-Jul-2019 18:19:41.03401	33.01077
18-Jul-2019 17:49:46.00201	33.01083
18-Jul-2019 17:19:51.00002	33.00912
18-Jul-2019 16:49:51.00601	33.008
18-Jul-2019 16:19:51.09702	33.00711
18-Jul-2019 15:49:56.011	33.00504
18-Jul-2019 15:19:56.033	33.00082
18-Jul-2019 14:50:01.00101	33.00061
18-Jul-2019 14:20:01.054	32.99606
18-Jul-2019 13:50:01.06001	32.99423
18-Jul-2019 13:20:01.067	32.98822
18-Jul-2019 12:50:01.07301	32.9856
18-Jul-2019 12:20:01.08	32.98175
18-Jul-2019 11:50:01.08601	32.97684
18-Jul-2019 11:20:06.03101	32.97421
18-Jul-2019 10:50:06.091	32.96893
18-Jul-2019 10:20:10.98901	32.96506
18-Jul-2019 09:50:11.02701	32.95679
18-Jul-2019 09:20:11.033	32.94897
18-Jul-2019 08:50:16.03201	32.93985
18-Jul-2019 08:20:16.054	32.93298
18-Jul-2019 07:50:21.037	32.92725
18-Jul-2019 07:20:21.05901	32.92047
18-Jul-2019 06:50:21.08101	32.91721
18-Jul-2019 06:20:21.08701	32.91748
18-Jul-2019 05:50:26.01701	32.91327
18-Jul-2019 05:20:26.02301	32.90894
18-Jul-2019 04:50:31.00601	32.90503
18-Jul-2019 04:20:31.04401	32.90344
18-Jul-2019 03:50:36.04201	32.89948
18-Jul-2019 03:20:36.04901	32.89664
18-Jul-2019 02:50:36.05501	32.89359
18-Jul-2019 02:20:36.07701	32.89304
18-Jul-2019 01:50:41.06001	32.89178
18-Jul-2019 01:20:46.07401	32.89145
18-Jul-2019 00:50:46.08101	32.8898
18-Jul-2019 00:20:51.01001	32.89044
17-Jul-2019 23:50:55.99301	32.89026
17-Jul-2019 23:20:55.99901	32.8913
17-Jul-2019 22:51:00.98201	32.89609
17-Jul-2019 22:21:01.02	32.89703
17-Jul-2019 21:51:01.02602	32.90024
17-Jul-2019 21:21:01.033	32.90305
17-Jul-2019 20:51:01.05501	32.90375
17-Jul-2019 20:21:01.061	32.90466
17-Jul-2019 19:51:06.03801	32.9068
17-Jul-2019 19:21:11.04301	32.91013
17-Jul-2019 18:51:11.04901	32.9093
17-Jul-2019 18:21:11.07101	32.91052
17-Jul-2019 17:51:11.078	32.91147
17-Jul-2019 17:21:11.08401	32.9086
17-Jul-2019 16:51:16.01401	32.90994
17-Jul-2019 16:21:16.089	32.90686
17-Jul-2019 15:51:21.07201	32.90421
17-Jul-2019 15:21:21.078	32.89987
17-Jul-2019 14:51:26.00801	32.8978
17-Jul-2019 14:21:31.00601	32.89526
17-Jul-2019 13:51:31.013	32.88907
17-Jul-2019 13:21:35.996	32.88693
17-Jul-2019 12:51:36.01801	32.88101
17-Jul-2019 12:21:41.00002	32.87833
17-Jul-2019 11:51:45.99901	32.87607
17-Jul-2019 11:21:46.02101	32.871
17-Jul-2019 10:51:46.04301	32.86929
17-Jul-2019 10:21:51.041	32.86026
17-Jul-2019 09:51:51.048	32.85321
17-Jul-2019 09:21:51.08501	32.84537
17-Jul-2019 08:51:56.05301	32.83597
17-Jul-2019 08:22:01.03601	32.82852
17-Jul-2019 07:52:01.05801	32.82016
17-Jul-2019 07:22:06.05602	32.81461
17-Jul-2019 06:52:06.078	32.81073
17-Jul-2019 06:22:06.08501	32.80707
17-Jul-2019 05:52:10.99901	32.80411
17-Jul-2019 05:22:11.089	32.79825
17-Jul-2019 04:52:16.00301	32.79617
17-Jul-2019 04:22:16.02501	32.79315
17-Jul-2019 03:52:21.024	32.78885
17-Jul-2019 03:22:21.04601	32.78787
17-Jul-2019 02:52:26.02901	32.78354
17-Jul-2019 02:22:26.05101	32.77975
17-Jul-2019 01:52:31.04901	32.77896
17-Jul-2019 01:22:31.07101	32.77676
17-Jul-2019 00:52:31.078	32.77493
17-Jul-2019 00:22:31.10001	32.771
16-Jul-2019 23:52:35.983	32.77237
16-Jul-2019 23:22:36.005	32.77286
16-Jul-2019 22:52:36.011	32.77182
16-Jul-2019 22:22:36.033	32.77377
16-Jul-2019 21:52:36.04001	32.77618
16-Jul-2019 21:22:41.03801	32.77856
16-Jul-2019 20:52:41.06001	32.77911
16-Jul-2019 20:22:41.067	32.78281
16-Jul-2019 19:52:41.07301	32.78168
16-Jul-2019 19:22:41.07901	32.78397
16-Jul-2019 18:52:46.078	32.78427
16-Jul-2019 18:22:46.084	32.78278
16-Jul-2019 17:52:46.091	32.78442
16-Jul-2019 17:22:51.005	32.78271
16-Jul-2019 16:52:51.09601	32.78049
16-Jul-2019 16:22:56.02501	32.7778
16-Jul-2019 15:52:56.10101	32.77429
16-Jul-2019 15:23:01.01501	32.76944
16-Jul-2019 14:53:01.052	32.76416
16-Jul-2019 14:23:06.01901	32.76071
16-Jul-2019 13:53:06.041	32.75717
16-Jul-2019 13:23:11.024	32.75171
16-Jul-2019 12:53:11.03101	32.74777
16-Jul-2019 12:23:16.02901	32.74149
16-Jul-2019 11:53:16.03601	32.73782
16-Jul-2019 11:23:16.04201	32.73331
16-Jul-2019 10:53:21.02501	32.72797
16-Jul-2019 10:23:26.039	32.72037
16-Jul-2019 09:53:26.07701	32.71155
16-Jul-2019 09:23:31.07501	32.70081
16-Jul-2019 08:53:31.082	32.68765
16-Jul-2019 08:23:31.08801	32.68387
16-Jul-2019 07:53:36.00201	32.67352
16-Jul-2019 07:23:36.00801	32.66791
16-Jul-2019 06:53:36.09901	32.66022
16-Jul-2019 06:23:41.01302	32.65701
16-Jul-2019 05:53:46.01201	32.65384
16-Jul-2019 05:23:46.04901	32.64951
16-Jul-2019 04:53:51.03201	32.64426
16-Jul-2019 04:23:51.05402	32.64145
16-Jul-2019 03:53:56.037	32.6369
16-Jul-2019 03:23:56.07501	32.63168
16-Jul-2019 02:54:01.07301	32.62756
16-Jul-2019 02:24:06.05602	32.6236
16-Jul-2019 01:54:11.05501	32.61429
16-Jul-2019 01:24:11.07701	32.6105
16-Jul-2019 00:54:16.07501	32.60541
16-Jul-2019 00:24:21.005	32.60526
15-Jul-2019 23:54:25.98801	32.60266
15-Jul-2019 23:24:26.078	32.60165
15-Jul-2019 22:54:30.992	32.60443
15-Jul-2019 22:24:36.00601	32.60187
15-Jul-2019 21:54:36.01302	32.60538
15-Jul-2019 21:24:40.996	32.60159
15-Jul-2019 20:54:41.04901	32.60233
15-Jul-2019 20:24:41.05501	32.60233
15-Jul-2019 19:54:41.06201	32.60318
15-Jul-2019 19:24:41.08401	32.60162
15-Jul-2019 18:54:46.01401	32.60168
15-Jul-2019 18:24:46.104	32.6015
15-Jul-2019 17:54:51.08701	32.59875
15-Jul-2019 17:24:56.08601	32.59625
15-Jul-2019 16:54:56.108	32.59619
15-Jul-2019 16:25:00.99101	32.58539
15-Jul-2019 15:55:01.028	32.58026
15-Jul-2019 15:25:05.99501	32.57544
15-Jul-2019 14:55:06.01701	32.57065
15-Jul-2019 14:25:06.024	32.56439
15-Jul-2019 13:55:11.022	32.56018
15-Jul-2019 13:25:11.02901	32.55182
15-Jul-2019 12:55:16.02701	32.5459
15-Jul-2019 12:25:16.04901	32.53928
15-Jul-2019 11:55:16.05602	32.53409
15-Jul-2019 11:25:21.039	32.52823
15-Jul-2019 10:55:21.076	32.52319
15-Jul-2019 10:25:26.04301	32.51541
15-Jul-2019 09:55:26.065	32.50375
15-Jul-2019 09:25:26.08801	32.49692
15-Jul-2019 08:55:31.08601	32.48544
15-Jul-2019 08:25:31.09201	32.47348
15-Jul-2019 07:55:31.099	32.46555
15-Jul-2019 07:25:36.013	32.4567
15-Jul-2019 06:55:36.01901	32.45004
15-Jul-2019 06:25:41.00201	32.44257
15-Jul-2019 05:55:41.009	32.44183
15-Jul-2019 05:25:41.03101	32.43448
15-Jul-2019 04:55:46.02901	32.42889
15-Jul-2019 04:25:46.05101	32.42188
