Name	\\pi01uz\0096_TIT_5003
17-Apr-2020 15:57:57	20.64045
17-Apr-2020 15:27:57	20.5873
17-Apr-2020 14:57:57	20.59832
17-Apr-2020 14:27:57	20.57935
17-Apr-2020 13:57:57	20.55705
17-Apr-2020 13:27:57	20.55906
17-Apr-2020 12:57:57	20.51368
17-Apr-2020 12:27:57	20.5459
17-Apr-2020 11:57:57	20.52232
17-Apr-2020 11:27:57	20.48647
17-Apr-2020 10:57:57	20.35428
17-Apr-2020 10:27:57	20.24836
17-Apr-2020 09:57:57	20.21931
17-Apr-2020 09:27:57	20.1636
17-Apr-2020 08:57:57	20.1078
17-Apr-2020 08:27:57	20.03205
17-Apr-2020 07:57:57	19.97112
17-Apr-2020 07:27:57	19.83945
17-Apr-2020 06:57:57	19.7763
17-Apr-2020 06:27:57	19.6718
17-Apr-2020 05:57:57	19.67115
17-Apr-2020 05:27:57	19.60669
17-Apr-2020 04:57:57	19.68876
17-Apr-2020 04:27:57	19.63227
17-Apr-2020 03:57:57	19.71973
17-Apr-2020 03:27:57	19.71832
17-Apr-2020 02:57:57	19.7196
17-Apr-2020 02:27:57	19.68227
17-Apr-2020 01:57:57	19.70734
17-Apr-2020 01:27:57	19.67009
17-Apr-2020 00:57:57	19.78741
17-Apr-2020 00:27:57	19.74016
16-Apr-2020 23:57:57	19.7801
16-Apr-2020 23:27:57	19.77677
16-Apr-2020 22:57:57	19.76831
16-Apr-2020 22:27:57	19.76023
16-Apr-2020 21:57:57	19.78284
16-Apr-2020 21:27:57	19.81104
16-Apr-2020 20:57:57	19.83672
16-Apr-2020 20:27:57	19.8979
16-Apr-2020 19:57:57	19.94583
16-Apr-2020 19:27:57	20.01748
16-Apr-2020 18:57:57	20.09161
16-Apr-2020 18:27:57	20.19705
16-Apr-2020 17:57:57	20.25268
16-Apr-2020 17:27:57	20.30284
16-Apr-2020 16:57:57	20.30181
16-Apr-2020 16:27:57	20.36667
16-Apr-2020 15:57:57	20.37632
16-Apr-2020 15:27:57	20.40393
16-Apr-2020 14:57:57	20.4082
16-Apr-2020 14:27:57	20.38906
16-Apr-2020 13:57:57	20.42097
16-Apr-2020 13:27:57	20.3653
16-Apr-2020 12:57:57	20.39863
16-Apr-2020 12:27:57	20.3295
16-Apr-2020 11:57:57	20.30365
16-Apr-2020 11:27:57	20.22115
16-Apr-2020 10:57:57	20.11929
16-Apr-2020 10:27:57	20.0517
16-Apr-2020 09:57:57	19.88935
16-Apr-2020 09:27:57	19.8318
